Date,Open,High,Low,Closed Price, Volume,Buy Sell,Vn-index,Dowjones,Private trade volume
8/27/2010,61000,61500,60000,61000,83900,-200240,429.14,10447.92969,0
8/30/2010,61000,62000,61500,,131600,-7310,444.55,10340.69043,30000
8/31/2010,62000,63500,62500,63000,383410,-109170,455.08,10387.00977,0
9/1/2010,63000,63000,62000,63000,70650,-25830,458.75,10415.24023,0
9/6/2010,63000,64500,62500,63000,146690,-82910,466,10462.76953,0
9/7/2010,63000,63500,61500,61500,168790,-126180,460.59,10544.12988,100000
9/8/2010,61500,62000,59500,59500,128020,-139050,458.44,10526.49023,0
9/9/2010,59500,62000,60000,62000,105610,91650,463.68,10572.73047,0
9/10/2010,62000,64000,60500,60500,83060,-111970,451.39,10594.83008,0
9/13/2010,60500,61500,59000,60500,48530,-24780,447.27,10607.84961,0
9/14/2010,60500,60500,57500,58000,341010,-143970,449.01,10753.62012,0
9/15/2010,58000,58000,55500,56000,252500,-96920,448.72,10761.03027,0
9/16/2010,56000,57000,53500,56500,485630,-19590,449.52,10739.30957,0
9/17/2010,56500,57500,54500,57000,266140,219240,457.58,10662.41992,0
9/20/2010,57000,58500,55500,57500,307750,64690,457.87,10860.25977,0
9/21/2010,57500,58000,55000,55000,623660,-220890,453.32,10812.04004,0
9/22/2010,55000,56000,53500,55000,254520,-153190,453.9,10858.13965,0
9/23/2010,55000,55500,54000,55500,169830,143050,450.77,10835.28027,0
9/24/2010,55500,56500,55000,56500,78260,52330,449.71,10788.04981,0
9/27/2010,56500,57500,56000,57500,129040,23350,450.2,10829.67969,0
9/28/2010,57500,60000,57000,60000,375150,140510,455.13,10751.26953,0
9/29/2010,60000,63000,61500,61500,553030,-251710,452.94,10944.71973,0
9/30/2010,61500,61500,59500,61000,138730,-26960,454.52,10967.65039,0
10/1/2010,61000,61500,58500,59000,92550,-42740,451.71,10948.58008,0
10/4/2010,59000,60000,57000,59000,239990,-101820,445.83,11006.48047,0
10/5/2010,59000,61000,58000,61000,279060,23700,450.96,11010.33984,0
10/6/2010,61000,64000,60000,64000,241960,116770,460.72,11020.40039,0
10/7/2010,64000,67000,63000,65000,397490,-97630,462.05,11096.08008,0
10/8/2010,65000,66000,62000,65500,128750,-4280,459.26,11094.57031,0
10/11/2010,65500,65500,63000,65500,92940,23590,459.32,11062.78027,0
10/12/2010,65500,65500,64500,65000,58240,14730,454.32,11143.69043,0
10/13/2010,65000,65000,63000,65000,138430,100750,457.7,10978.62012,0
10/14/2010,65000,67000,65000,66500,187470,10190,458.66,11107.96973,0
10/15/2010,66500,67000,63500,64500,80750,-72030,458.39,11146.57031,0
10/18/2010,64500,65500,62500,63000,105250,-45010,457.59,11132.55957,0
10/19/2010,63000,65500,63000,65000,125270,44870,454.25,11164.04981,0
10/20/2010,65000,65000,63000,63500,67330,-55280,442.17,11169.45996,0
10/21/2010,63500,65000,63500,65000,84490,77950,445.05,11126.28027,0
10/22/2010,65000,66000,63500,66000,154290,7610,445.21,11113.9502,0
10/25/2010,66000,69000,66000,69000,171410,192110,448.61,11118.49023,0
10/26/2010,69000,70000,69000,70000,132570,-93300,455.12,11124.62012,312916
10/27/2010,70000,70000,67000,68000,79360,-127740,450.01,11188.71973,0
10/28/2010,68000,69000,66000,67500,170510,-98930,450.07,11215.12988,35000
10/29/2010,67500,68000,67000,67500,86840,-121450,452.63,11434.83984,0
11/1/2010,67500,68000,66000,67500,67060,-66870,451.06,11444.08008,400000
11/2/2010,67500,67500,65500,67500,99530,-16870,446.3,11406.83984,0
11/3/2010,67500,68000,65500,68000,91240,-11370,444.16,11346.75,0
11/4/2010,68000,69500,67000,69500,238550,51310,448.95,11357.04004,0
11/5/2010,69500,72000,68500,71500,147440,-63390,457.27,11283.09961,0
11/8/2010,71500,75000,72000,75000,254520,406250,457.13,11192.58008,0
11/9/2010,75000,75000,74000,74500,220010,-64740,449.4,11201.96973,0
11/10/2010,74500,75000,73000,74000,292630,-153580,451.26,11023.5,0
11/11/2010,74000,75000,73500,75000,223760,6930,446.69,11007.87988,0
11/12/2010,75000,75000,71500,73000,157260,-231580,441.6,11181.23047,0
11/15/2010,73000,75000,71500,72500,81540,-183030,433.54,11203.54981,0
11/16/2010,72500,74000,71000,72000,194400,-139100,426.89,11178.58008,0
11/17/2010,72000,73500,71000,72500,272530,-146350,425.5,11036.37012,271696
11/18/2010,72500,73500,71000,72500,236600,-152230,430.72,11187.28027,0
11/19/2010,72500,73500,72000,73500,124280,-118950,426.51,11091.87012,0
11/22/2010,73500,73500,72500,73500,156270,-38170,426.19,11052.49023,400000
11/23/2010,73500,77000,73000,77000,148130,234790,430.81,11006.01953,0
11/24/2010,77000,80000,76000,78500,94650,73330,434.48,11255.78027,0
11/25/2010,78500,80000,78000,79000,129800,-127560,439.85,11362.41016,0
11/26/2010,79000,80000,77500,79000,101830,-138910,439.94,11382.08984,0
11/29/2010,79000,81000,78500,81000,169970,-11280,446.36,11362.19043,0
11/30/2010,81000,81500,80000,81000,106080,-148830,451.59,11359.16016,0
12/1/2010,81000,81000,80000,80500,111500,-123460,449.93,11372.48047,0
12/2/2010,80500,81000,79000,80500,166650,-96070,457.42,11370.05957,0
12/3/2010,80500,82000,80500,80500,132790,-218270,464.35,11410.32031,0
12/6/2010,80500,82000,79000,82000,259520,55110,465.56,11428.55957,0
12/7/2010,82000,86000,82000,86000,215150,286400,460.76,11476.54004,0
12/8/2010,86000,90000,82000,89000,255060,123110,452.83,11457.46973,0
12/9/2010,89000,90000,86000,90000,203300,-28140,460.45,11499.25,180000
12/10/2010,90000,94500,87000,94500,292490,94560,473.06,11491.91016,18042440
12/13/2010,94500,99000,96000,99000,501360,-31790,490.22,11478.12988,0
12/14/2010,99000,103000,100000,103000,397770,95460,489.65,11533.16016,0
12/15/2010,103000,108000,103000,107000,348760,171180,493.47,11559.49023,137820
12/16/2010,107000,107000,102000,102000,201840,-356080,480.21,11573.49023,0
12/17/2010,102000,101000,97000,97000,153530,-178950,485.29,11555.03027,0
12/20/2010,97000,97000,92500,92500,174940,-450150,478.29,11575.54004,0
12/21/2010,92500,93000,88000,92500,447630,-83070,481.78,11585.37988,0
12/22/2010,92500,95000,88500,93000,103690,-11000,481.53,11569.70996,600000
12/23/2010,93000,94000,91000,91000,224110,-131580,475.41,11577.50977,0
12/24/2010,91000,92000,88000,90000,188980,16350,472.76,11670.75,0
12/27/2010,90000,90500,89000,89000,230850,-26870,473.05,11691.17969,0
12/28/2010,89000,91000,87500,91000,92730,78710,479.33,11722.88965,0
12/29/2010,91000,94000,91500,94000,136580,107230,478.75,11697.30957,0
12/30/2010,94000,98500,94000,96000,103890,1210,481.4,11674.75977,0
12/31/2010,96000,100000,96000,97500,90740,19940,484.66,11637.4502,0
1/4/2011,97500,98000,95500,96500,224360,-108330,485.97,11671.87988,0
1/5/2011,96500,98000,96000,96500,77770,-145460,481.91,11755.44043,0
1/6/2011,96500,97000,94000,96000,136200,-93660,482.31,11731.90039,0
1/7/2011,96000,96500,94000,95500,343910,-24050,481.86,11787.37988,0
1/10/2011,95500,97000,95000,96500,188760,88540,480.55,11837.92969,0
1/11/2011,96500,97500,95500,96500,354510,15980,477.44,11825.29004,0
1/12/2011,96500,97000,95500,96000,327520,-9260,478.45,11822.79981,0
1/13/2011,96000,98500,95500,98500,81190,121180,484.12,11871.83984,0
1/14/2011,98500,99000,96000,96000,269460,-126070,489.22,11980.51953,0
1/17/2011,96000,96500,93000,95000,146170,1020,495.16,11977.19043,0
1/18/2011,95000,95500,91000,91000,209380,-262400,497.43,11985.44043,0
1/19/2011,91000,93500,89000,90500,215470,-56120,505.91,11989.83008,0
1/20/2011,90500,92000,90000,90500,63700,38350,511.98,11823.7002,0
1/21/2011,90500,92000,89500,90000,110780,40680,519.5,11891.92969,0
1/24/2011,90000,92000,88000,88000,45150,15690,509.88,12040.16016,0
1/25/2011,88000,91500,89000,91000,46270,-19040,501.97,12041.96973,0
1/26/2011,91000,92000,90000,90000,15700,78480,501.25,12062.25977,0
1/27/2011,90000,91500,89500,90000,9470,83710,502.68,12092.15039,0
1/28/2011,90000,94500,90000,94500,67030,319010,510.6,12161.62988,0
2/8/2011,94500,97000,94500,97000,167690,84920,520.69,12233.15039,0
2/9/2011,97000,100000,97000,99000,183610,138340,522.59,12239.88965,73430
2/10/2011,99000,100000,97000,99000,178010,141660,520.23,12229.29004,0
2/11/2011,99000,102000,98000,101000,218050,141290,519.98,12273.25977,20000
2/14/2011,101000,106000,103000,106000,284840,199040,514.05,12268.19043,25000
2/15/2011,106000,111000,106000,109000,255250,-50080,517.87,12226.63965,0
2/16/2011,109000,110000,108000,109000,256390,-49680,513.11,12288.16992,0
2/17/2011,109000,107000,104000,104000,270500,-126240,509.83,12318.13965,0
2/18/2011,104000,105000,102000,105000,292640,103910,503.92,12391.25,0
2/21/2011,105000,105000,100000,101000,284540,32070,483.68,12212.79004,0
2/22/2011,101000,104000,96500,99000,180730,177320,470.02,12105.78027,0
2/23/2011,99000,103000,99000,103000,579360,181210,470.67,12068.5,0
2/24/2011,103000,106000,103000,105000,376880,62580,461.29,12130.4502,0
2/25/2011,105000,109000,103000,108000,319760,134750,466.96,12226.33984,0
2/28/2011,108000,112000,107000,107000,335190,65460,461.37,12058.01953,0
3/1/2011,107000,112000,107000,111000,589450,112510,466.12,12066.79981,0
3/2/2011,111000,116000,110000,116000,555610,120130,457.83,12258.2002,0
3/3/2011,116000,120000,115000,120000,414520,64190,452.34,12169.87988,0
3/4/2011,120000,125000,118000,124000,375430,260660,459.23,12090.03027,0
3/7/2011,124000,128000,123000,128000,370820,249370,468.22,12214.37988,0
3/8/2011,128000,130000,125000,129000,401950,49090,475.38,12213.08984,0
3/9/2011,129000,129000,126000,126000,759970,-128600,470.51,11984.61035,0
3/10/2011,126000,128000,123000,124000,110130,-93950,482.49,12044.40039,312916
3/11/2011,124000,130000,123000,130000,212320,130360,495.06,11993.16016,0
3/14/2011,130000,133000,124000,125000,77200,-181260,479.9,11855.41992,0
3/15/2011,125000,125000,119000,119000,96350,-161720,468.74,11613.29981,0
3/16/2011,119000,119000,114000,116000,264380,61470,463.58,11774.58984,0
3/17/2011,116000,120000,114000,118000,34310,-97670,460.53,11858.51953,0
3/18/2011,118000,121000,116000,117000,116970,48940,461.08,12036.53027,0
3/21/2011,117000,122000,117000,121000,79710,-5970,468.25,12018.62988,0
3/22/2011,121000,124000,116000,116000,62910,-16160,464.8,12086.01953,0
3/23/2011,116000,120000,116000,120000,36020,18010,467.64,12170.55957,0
3/24/2011,120000,123000,119000,123000,39510,-25210,461.32,12220.58984,0
3/25/2011,123000,125000,120000,120000,34560,-83350,457.74,12197.87988,0
3/28/2011,120000,123000,114000,122000,64480,52400,459.52,12279.00977,0
3/29/2011,122000,125000,123000,125000,50120,71310,457.88,12350.61035,100000
3/30/2011,125000,131000,126000,131000,104320,59280,460.04,12319.73047,0
3/31/2011,131000,136000,130000,131000,77700,-69080,461.13,12376.71973,0
4/1/2011,131000,135000,130000,131000,57830,-125690,459.17,12400.03027,0
4/4/2011,131000,132000,129000,130000,23700,-66980,457.25,12393.90039,0
4/5/2011,130000,132000,129000,131000,35360,-47620,457.2,12426.75,0
4/6/2011,131000,132000,130000,131000,58560,550,464.94,12409.49023,0
4/7/2011,131000,133000,131000,133000,61320,33270,463.49,12380.04981,500000
4/8/2011,133000,135000,133000,134000,84740,-22290,464.29,12381.11035,0
4/13/2011,134000,136000,134000,135000,65640,-19710,461.01,12263.58008,0
4/14/2011,135000,135000,133000,135000,71840,-34560,460.63,12270.99023,0
4/15/2011,135000,135000,133000,134000,133350,-51310,460.96,12285.15039,0
4/18/2011,134000,134000,132000,133000,58420,-61580,455.46,12341.83008,0
4/19/2011,133000,135000,133000,134000,108050,-55060,453.74,12201.58984,0
4/20/2011,134000,135000,133000,135000,153070,-36670,458.5,12266.75,0
4/21/2011,135000,138000,135000,,201490,23420,460.3,12453.54004,0
4/22/2011,136000,137000,134000,,127730,-72620,456.45,12505.99023,0
4/25/2011,134000,134000,130000,,101520,-19080,465.62,12479.87988,0
4/26/2011,132000,130000,127000,,139450,10800,461.86,12595.37012,0
4/27/2011,128000,134000,128000,,130270,-17560,469.32,12690.95996,0
4/28/2011,134000,134000,132000,,107270,-204920,472.93,12763.30957,0
4/29/2011,133000,134000,132000,,29220,-111360,480.08,12810.54004,0
5/4/2011,134000,134000,133000,134000,127280,-90290,486.58,12807.36035,0
5/5/2011,134000,134000,132000,134000,48900,-161250,479.29,12807.50977,0
5/6/2011,134000,133000,128000,132000,159790,-289170,472.71,12723.58008,26000
5/9/2011,132000,132000,130000,131000,105270,-107210,477.47,12584.16992,0
5/10/2011,131000,134000,131000,132000,87300,-137680,481.29,12638.74023,0
5/11/2011,132000,133000,131000,132000,129230,-137800,483.15,12684.67969,0
5/12/2011,132000,133000,131000,132000,119730,-164330,482.14,12760.36035,0
5/13/2011,132000,132000,128000,130000,159110,-211730,479.67,12630.03027,0
5/16/2011,130000,132000,124000,124000,46450,-276270,471.49,12695.91992,0
5/17/2011,124000,128000,118000,118000,207090,-148600,464.35,12595.75,0
5/18/2011,118000,113000,113000,113000,45690,-290550,454.91,12548.37012,0
5/19/2011,113000,108000,108000,108000,47200,-532050,444.85,12479.58008,40000
5/20/2011,108000,109000,103000,109000,489150,91310,432.87,12560.17969,0
5/23/2011,109000,113000,104000,107000,310070,-235640,417.82,12605.32031,0
5/24/2011,107000,106000,102000,102000,336060,-388740,402.59,12512.04004,0
5/25/2011,102000,102000,97000,97000,840600,-318490,386.36,12381.25977,0
5/26/2011,97000,97000,92500,97000,977830,13210,398.04,12356.20996,0
5/27/2011,97000,101000,99000,101000,131580,243110,410.82,12394.66016,0
5/30/2011,101000,106000,103000,106000,88400,226340,412.1,12402.75977,0
5/31/2011,106000,111000,107000,111000,54240,207930,421.37,12441.58008,0
6/1/2011,111000,116000,115000,116000,64200,292200,435.69,12569.79004,44330
6/2/2011,116000,121000,121000,121000,18280,204060,450.59,12290.13965,0
6/3/2011,121000,127000,115000,121000,244790,-71110,443.41,12248.54981,0
6/6/2011,121000,121000,115000,115000,53700,-111050,433.81,12151.25977,0
6/7/2011,115000,119000,110000,110000,180380,-231830,443.68,12089.95996,0
6/8/2011,110000,113000,105000,110000,106270,-19110,439.57,12070.80957,0
6/9/2011,110000,113000,108000,113000,24500,11650,443.95,12048.94043,0
6/10/2011,113000,116000,112000,113000,72400,-27350,445,12124.36035,115000
6/13/2011,113000,118000,118000,118000,81300,290530,442.69,11951.91016,135000
6/14/2011,118000,123000,121000,123000,274280,224790,441.54,11952.96973,0
6/15/2011,123000,129000,129000,129000,105290,455060,441.45,12076.11035,0
6/16/2011,123120,129000,128000,129000,289380,204510,445.17,11897.26953,0
6/17/2011,129000,135000,130000,135000,394170,-179990,438.93,11961.51953,25000
6/20/2011,135000,133000,129000,129000,274980,-338500,431.63,12004.36035,0
6/21/2011,129000,132000,125000,132000,220520,-44030,442.74,12080.37988,0
6/22/2011,132000,131000,126000,126000,239540,-163630,439.63,12190.00977,50000
6/23/2011,126000,131000,126000,130000,43270,67180,434.75,12109.66992,0
6/24/2011,130000,131000,130000,130000,46150,17950,433.4,12050,0
6/27/2011,130000,134000,128000,134000,67400,108660,434.25,11934.58008,0
6/28/2011,134000,135000,133000,134000,33010,38360,432.31,12043.55957,0
6/29/2011,134000,134000,133000,134000,84900,-6080,434.6,12188.69043,0
6/30/2011,134000,137000,134000,137000,141850,-4840,432.54,12261.41992,0
7/1/2011,137000,134000,132000,133000,115910,-25350,425.29,12414.33984,0
7/4/2011,133000,134000,133000,133000,88360,18140,425.42,12582.76953,0
7/5/2011,133000,134000,133000,133000,6430,26690,431.03,12569.87012,0
7/6/2011,133000,134000,133000,134000,9500,20890,428.3,12626.01953,98500
7/7/2011,134000,137000,134000,136000,64730,-39170,429.99,12719.49023,0
7/8/2011,136000,134000,133000,134000,25080,-28450,430.32,12657.2002,0
7/11/2011,134000,134000,133000,133000,56550,-10770,425.09,12505.75977,0
7/12/2011,133000,131000,128000,130000,99110,-81430,417.25,12446.87988,500000
7/13/2011,130000,130000,126000,126000,197300,-148470,418.18,12491.61035,220000
7/14/2011,126000,126000,121000,121000,277980,-151690,418.93,12437.12012,200000
7/15/2011,121000,123000,118000,119000,87390,-112700,414.74,12479.73047,347870
7/18/2011,119000,124000,117000,124000,222350,168290,415.77,12385.16016,100000
7/19/2011,124000,124000,119000,122000,6990,-26620,410.12,12587.41992,0
7/20/2011,122000,124000,121000,122000,73770,-26570,416.77,12571.91016,0
7/21/2011,122000,122000,119000,121000,81920,-112070,413.06,12724.41016,0
7/22/2011,121000,119000,116000,116000,58460,-35630,409.2,12681.16016,0
7/25/2011,116000,117000,115000,117000,19830,-23400,409.36,12592.79981,0
7/26/2011,117000,121000,117000,121000,76600,97960,409.39,12501.29981,0
7/27/2011,121000,123000,122000,122000,110090,1610,409.4,12302.54981,0
7/28/2011,122000,120000,119000,120000,12620,-34990,408.39,12240.11035,0
7/29/2011,120000,120000,114000,115000,136390,-81400,405.7,12143.24023,0
8/1/2011,115000,115000,111000,113000,101150,-71980,401.95,12132.49023,0
8/2/2011,113000,111000,108000,108000,25560,-40610,396.55,11866.62012,1270000
8/3/2011,108000,105000,103000,105000,150050,-18530,391.47,11896.44043,0
8/4/2011,105000,105000,100000,100000,153630,-132690,396.05,11383.67969,1400000
8/5/2011,100000,105000,100000,104000,142460,-15980,400.88,11444.61035,70000
8/8/2011,104000,104000,100000,104000,250580,49320,396.41,10809.84961,0
8/9/2011,104000,106000,101000,106000,71650,2820,387.7,11239.76953,80000
8/10/2011,106000,107000,101000,101000,228810,-135020,385.96,10719.94043,0
8/11/2011,101000,103000,98000,101000,232520,-159140,384.44,11143.30957,0
8/12/2011,101000,104000,101000,101000,110650,-60540,383.92,11269.01953,0
8/15/2011,101000,104000,101000,103000,73160,-26740,384.32,11482.90039,0
8/16/2011,103000,104000,102000,103000,134090,-34260,386.48,11405.92969,47050
8/17/2011,103000,104000,102000,103000,162430,-56650,393.46,11410.20996,0
8/18/2011,103000,108000,103000,108000,118100,133210,402.89,10990.58008,0
8/19/2011,108000,109000,105000,106000,127400,-31000,400.76,10817.65039,0
8/22/2011,106000,108000,105000,108000,45930,-7700,406.03,10854.65039,0
8/23/2011,108000,108000,106000,106000,52450,-32630,401.28,11176.75977,0
8/24/2011,106000,108000,101000,101000,200620,-92580,396.68,11320.70996,0
8/25/2011,101000,106000,103000,105000,82350,18540,401.65,11149.82031,0
8/26/2011,105000,107000,105000,107000,38140,-16820,404.41,11284.54004,0
8/29/2011,107000,108000,104000,108000,107950,-630,413.37,11539.25,0
8/30/2011,108000,113000,110000,113000,30130,94370,419.26,11559.9502,0
8/31/2011,113000,118000,113000,118000,55990,121950,424.71,11613.53027,0
9/1/2011,118000,123000,120000,123000,76680,-13210,435.29,11493.57031,0
9/5/2011,123000,123000,117000,119000,75340,-114020,435.73,11240.25977,0
9/6/2011,119000,118000,116000,116000,86280,-31660,436.16,11139.29981,0
9/7/2011,116000,117000,115000,116000,98070,-58950,443.99,11414.86035,0
9/8/2011,116000,120000,118000,118000,71330,-55330,453.26,11295.80957,0
9/9/2011,118000,122000,118000,122000,54440,-5280,459.92,10992.12988,0
9/12/2011,122000,122000,116000,116000,145020,-235770,462.93,11061.12012,0
9/13/2011,116000,116000,111000,111000,426930,-160880,469.4,11105.84961,0
9/14/2011,111000,111000,106000,107000,563570,-62970,466.99,11246.73047,0
9/15/2011,107000,111000,102000,107000,422260,190170,470.67,11433.17969,26150
9/16/2011,107000,108000,102000,102000,556050,-690680,457.11,11509.08984,0
9/19/2011,102000,104000,99000,103000,280520,225540,461.68,11401.00977,0
9/20/2011,103000,108000,101000,107000,308800,228180,454.37,11408.66016,0
9/21/2011,107000,107000,104000,105000,146760,28380,447.57,11124.83984,0
9/22/2011,105000,105000,102000,104000,223130,34830,449.26,10733.83008,480000
9/23/2011,104000,103000,99000,101000,452650,111050,440.3,10771.48047,0
9/26/2011,101000,102000,99000,101000,173060,137500,434.43,11043.86035,340000
9/27/2011,101000,102000,99000,100000,150920,72080,437.47,11190.69043,0
9/28/2011,100000,101000,99000,99000,167040,-22650,433.97,11010.90039,165000
9/29/2011,99000,103000,96500,100000,317200,110700,428.08,11153.98047,610000
9/30/2011,100000,102000,99000,100000,175980,-88630,427.6,10913.37988,0
10/3/2011,100000,100000,97500,97500,104470,-94670,422.12,10655.29981,0
10/4/2011,97500,97500,94000,94500,141870,-88190,418.18,10808.70996,0
10/5/2011,94500,96000,90000,92500,576500,-205420,417.21,10939.9502,50000
10/6/2011,92500,94000,91000,94000,261240,27950,421.32,11123.33008,25000
10/7/2011,94000,94000,92500,92500,81960,10500,417.96,11103.12012,0
10/10/2011,92500,96000,92000,95500,103850,93480,419.66,11433.17969,0
10/11/2011,95500,96000,93500,94000,63040,-25220,417.73,11416.29981,0
10/12/2011,94000,93500,91000,92500,90340,-900,410.91,11518.84961,0
10/13/2011,92500,94000,92000,93000,108290,42550,412.59,11478.12988,0
10/14/2011,93000,94000,93000,93500,68540,5040,414.49,11644.49023,0
10/17/2011,93500,93500,92500,93500,48520,-24080,410.84,11397,0
10/18/2011,93500,93000,91500,91500,57200,-79040,404.32,11577.04981,0
10/19/2011,91500,92000,87500,88000,243400,-131230,401.15,11504.62012,0
10/20/2011,88000,88000,84500,87500,232250,-52970,403.73,11541.78027,0
10/21/2011,87500,90500,86500,90000,148520,90270,411.03,11808.79004,29380
10/24/2011,90000,92500,91000,91000,62290,-45430,414.46,11913.62012,53200
10/25/2011,91000,91000,89500,90500,83940,2970,409.38,11706.62012,0
10/26/2011,90500,92000,89500,92000,77290,21250,412.1,11869.04004,0
10/27/2011,92000,92000,91000,92000,37240,-27610,414.75,12208.54981,0
10/28/2011,92000,95000,91500,93500,95910,-5380,422.07,12231.11035,0
10/31/2011,93500,96000,93500,93500,64510,-72850,420.81,11955.00977,0
11/1/2011,93500,92000,89500,91000,64370,-48970,413.82,11657.95996,0
11/2/2011,91000,90000,86500,88500,110370,-65570,407.79,11836.04004,0
11/3/2011,88500,89500,87000,89500,70800,-21710,408.44,12044.46973,0
11/4/2011,89500,91000,89500,89500,73000,-75830,410.57,11983.24023,0
11/7/2011,89500,90000,88000,90000,80540,-22720,410.52,12068.38965,0
11/8/2011,90000,90500,89000,90000,58800,-22640,408.6,12170.17969,0
11/9/2011,90000,91000,89500,89500,75680,-81960,405.19,11780.94043,1108738
11/10/2011,89500,90000,89000,89500,62180,-22960,401.03,11893.86035,1400000
11/11/2011,89500,90000,88500,89500,88850,-39320,396.3,12153.67969,664210
11/14/2011,89500,90000,85500,85500,174230,-139130,391.74,12078.98047,0
11/15/2011,85500,87000,81500,81500,333190,-475040,387.87,12096.16016,0
11/16/2011,81500,84500,81000,82500,618200,-60960,390.89,11905.58984,0
11/17/2011,82500,84000,82500,83500,209550,-45190,385.86,11770.73047,0
11/18/2011,83500,84000,81000,82000,119300,-51550,379.62,11796.16016,0
11/21/2011,82000,82500,80500,81000,138470,-76420,379.14,11547.30957,0
11/22/2011,81000,82500,79500,82000,87040,-57230,381.76,11493.71973,0
11/23/2011,82000,84000,82500,84000,118520,-150,388.57,11257.54981,0
11/24/2011,84000,85000,80000,80000,170460,-117290,381.78,11231.65039,30000
11/25/2011,80000,82000,80000,82000,85570,-49430,383.35,11523.00977,99000
11/28/2011,82000,84000,80000,82500,109020,-46860,383.31,11555.62988,0
11/29/2011,82500,83500,82500,83500,50720,-56630,382.9,12045.67969,0
11/30/2011,83500,83500,83000,83500,81690,-40990,380.69,12020.03027,0
12/1/2011,83500,84500,83000,84500,39080,5700,380.1,12019.41992,0
12/2/2011,84500,87500,85000,87500,49820,9090,383.88,12097.83008,921120
12/5/2011,87500,91500,90000,91500,65910,19490,391.19,12150.12988,175000
12/6/2011,91500,94000,91000,91500,202420,-85530,390.2,12196.37012,50000
12/7/2011,91500,91500,88500,91000,55130,-53410,387.21,11997.7002,100000
12/8/2011,91000,91000,86500,86500,104660,-162320,381.63,12184.25977,100000
12/9/2011,86500,87500,82500,85000,84510,-72310,377.16,12021.38965,0
12/12/2011,85000,86000,83500,86000,24140,15840,375.3,11954.94043,62670
12/13/2011,86000,90000,88000,90000,95850,253200,371.75,11823.48047,338620
12/14/2011,90000,94500,94500,94500,62300,408880,367.55,11868.80957,100000
12/15/2011,94500,99000,97500,99000,461180,309700,364.48,11866.38965,1011840
12/16/2011,99000,103000,97000,97000,904050,-817090,366.03,11766.25977,30000
12/19/2011,97000,95000,93500,94500,78790,-193720,367.4,12103.58008,90000
12/20/2011,94500,97000,92500,95000,103960,-52650,365.67,12107.74023,1850000
12/21/2011,95000,99500,99500,99500,618460,264260,367.72,12169.65039,6520000
12/22/2011,99500,104000,99500,104000,1184510,58770,360.37,12294,110000
12/23/2011,104000,102000,99000,101000,74780,-192060,356.21,12291.34961,70000
12/26/2011,101000,102000,97000,100000,205350,-14300,352.68,12151.41016,1550000
12/27/2011,100000,100000,99000,99000,76650,6660,347.8,12287.04004,225000
12/28/2011,99000,101000,98000,100000,156380,20900,350.66,12217.55957,2150000
12/29/2011,100000,99000,99000,99000,55850,-46130,350.51,12397.37988,147000
12/30/2011,99000,100000,99000,99500,76710,-30210,351.55,12418.41992,0
1/3/2012,99500,101000,98500,98500,39190,-5170,350,12415.7002,0
1/4/2012,98500,100000,98500,99000,38760,-5630,348.84,12359.91992,0
1/5/2012,99000,98500,94500,94500,15860,-21250,340.94,12392.69043,0
1/6/2012,94500,94500,93500,94000,22080,27450,336.73,12462.46973,0
1/9/2012,94000,98500,93000,98500,14940,26800,339.32,12449.4502,95200
1/10/2012,98500,102000,96000,98500,21890,8210,344.68,12471.01953,100000
1/11/2012,98500,99000,95000,95500,18160,-3040,347.43,12422.05957,52830
1/12/2012,95500,97500,95000,95500,35220,20440,348.11,12482.07031,0
1/13/2012,95500,98000,95000,96500,63120,28550,354.33,12578.9502,0
1/16/2012,96500,96500,94000,94000,36040,-23410,357.87,12623.98047,5102040
1/17/2012,94000,98500,93000,98000,36590,8600,358.86,12720.48047,0
1/18/2012,98000,100000,94000,99500,19050,4460,362.66,12708.82031,0
1/19/2012,99500,104000,99000,104000,72240,35380,373.43,12675.75,168000
1/20/2012,104000,105000,103000,103000,52370,-23050,373,12758.84961,2970297
1/30/2012,103000,108000,103000,108000,40070,-920,384.94,12734.62988,0
1/31/2012,108000,110000,108000,109000,200100,-29700,387.97,12660.45996,0
2/1/2012,109000,113000,107000,113000,60760,12190,390.67,12653.71973,760000
2/2/2012,113000,116000,110000,114000,99860,16320,401.61,12632.91016,760000
2/3/2012,114000,116000,114000,114000,90510,-24190,401.74,12716.45996,0
2/6/2012,114000,118000,114000,118000,63650,21490,399.73,12705.41016,0
2/7/2012,118000,120000,115000,117000,74480,-3090,401.08,12862.23047,0
2/8/2012,117000,118000,115000,117000,81410,-4430,409.53,12845.12988,0
2/9/2012,117000,118000,117000,117000,44630,-29590,411.39,12878.2002,0
2/10/2012,117000,116000,114000,116000,103570,-20070,405.02,12883.9502,0
2/13/2012,116000,114000,111000,111000,24220,-34320,395.54,12890.45996,2040500
2/14/2012,111000,115000,109000,115000,52090,24630,400.26,12801.23047,1247400
2/15/2012,115000,117000,112000,115000,23410,-45900,397.41,12874.04004,1886731
2/16/2012,115000,117000,113000,115000,53320,-47180,396.51,12878.28027,1466388
2/17/2012,115000,117000,112000,114000,24790,-35880,403.3,12780.9502,0
2/20/2012,114000,117000,110000,113000,12450,-47950,413.98,12904.08008,0
2/21/2012,113000,116000,112000,113000,19080,-89970,410.91,12949.87012,0
2/22/2012,113000,115000,111000,115000,21970,-1770,418.41,12965.69043,0
